central_action_size,episode,episode_reward,final_score,has_central_action,is_all_keep,is_hallucinated,is_recovered,is_valid_action,mean_queue,mean_wait,raw_completion,reward_breakdown_central_reward,reward_breakdown_coordination_bonus,reward_breakdown_fairness_reward,reward_breakdown_queue_reward,reward_breakdown_stability_bonus,reward_breakdown_switch_penalty_reward,reward_breakdown_throughput_reward,reward_breakdown_total,reward_breakdown_wait_reward,step_count,step_latency_ms,task_id,throughput,throughput_efficiency
2,336,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,168.08009147644043,hard_multi,14.181,0.1944
2,337,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,170.76420783996582,hard_multi,14.124,0.1934
2,338,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,169.4176197052002,hard_multi,14.124,0.1934
2,339,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,171.3404655456543,hard_multi,14.124,0.1934
2,340,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,169.3103313446045,hard_multi,14.124,0.1934
2,341,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,167.82093048095703,hard_multi,14.109,0.1929
2,342,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,171.0803508758545,hard_multi,14.181,0.1944
2,343,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,169.87371444702148,hard_multi,14.124,0.1934
2,344,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,169.40569877624512,hard_multi,14.109,0.1929
2,345,0.5352976200876255,0.40537999999999996,1.0,0.0,0.0,0.0,1.0,0.0,75.916,,-0.1184,0.02,0.0006,0.1701,0.0283,-0.03,0.18,0.0307,-0.22,25,168.28036308288574,hard_multi,38.755,0.2867
2,346,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,167.51766204833984,hard_multi,14.124,0.1934
2,347,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,169.24333572387695,hard_multi,14.181,0.1944
2,348,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,169.9812412261963,hard_multi,14.181,0.1944
2,349,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,163.5720729827881,hard_multi,14.124,0.1934
2,350,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,170.00651359558105,hard_multi,14.124,0.1934
2,351,-2.3512539139077493,0.34672000000000003,1.0,0.0,0.0,1.0,0.0,0.0,96.315,,-0.1385,-0.016,0.0142,0.1618,0.0236,-0.04,0.0022,-0.2127,-0.22,25,166.00942611694336,hard_multi,17.211,0.2179
2,352,-2.3512539139077493,0.34672000000000003,1.0,0.0,0.0,1.0,0.0,0.0,96.315,,-0.1385,-0.016,0.0142,0.1618,0.0236,-0.04,0.0022,-0.2127,-0.22,25,167.2194004058838,hard_multi,17.211,0.2179
2,353,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,167.21701622009277,hard_multi,14.181,0.1944
2,354,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,165.0550365447998,hard_multi,14.109,0.1929
2,355,0.49927151916671586,0.38565,1.0,0.0,0.0,0.0,1.0,0.0,98.576,,0.0447,-0.04,0.0157,0.1601,0.0343,-0.05,-0.0305,-0.0857,-0.22,25,167.42300987243652,hard_multi,14.119,0.1933
2,356,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,171.88787460327148,hard_multi,14.109,0.1929
2,357,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,172.82867431640625,hard_multi,14.109,0.1929
2,358,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,169.52919960021973,hard_multi,14.109,0.1929
2,359,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,170.9880828857422,hard_multi,14.109,0.1929
2,360,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,169.1884994506836,hard_multi,14.181,0.1944
2,361,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,180.92036247253418,hard_multi,24.95,0.2508
2,362,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,168.36071014404297,hard_multi,14.181,0.1944
2,363,2.60119325285411,0.436885,1.0,0.0,0.0,0.0,1.0,0.0,97.654,,0.0595,0.004,0.0151,0.1642,0.0399,-0.03,0.0853,0.1181,-0.22,25,174.00836944580078,hard_multi,25.057,0.2519
2,364,0.1964677934720555,0.413935,1.0,0.0,0.0,0.0,1.0,0.0,114.343,,0.1101,-0.016,0.0262,0.1525,0.0332,-0.06,-0.072,-0.046,-0.22,25,167.6461696624756,hard_multi,10.204,0.1442
2,365,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,166.76855087280273,hard_multi,24.95,0.2508
2,366,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,169.21401023864746,hard_multi,14.124,0.1934
2,367,-0.36277154936683476,0.38276,1.0,0.0,0.0,1.0,0.0,0.0,98.582,,0.0449,-0.04,0.0157,0.16,0.0343,-0.05,-0.029,-0.084,-0.22,25,168.23768615722656,hard_multi,14.262,0.1896
2,368,0.5379623120274962,0.38534999999999997,1.0,0.0,0.0,0.0,1.0,0.0,98.476,,0.045,-0.04,0.0157,0.1602,0.0343,-0.05,-0.0301,-0.085,-0.22,25,166.41712188720703,hard_multi,14.158,0.1941
5,369,0.4211480415840396,0.392185,1.0,0.0,0.0,0.0,1.0,0.0,98.334,,0.0456,-0.04,0.0156,0.16,0.0363,-0.05,-0.0303,-0.0828,-0.22,25,166.3038730621338,hard_multi,14.143,0.1931
2,370,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,182.09457397460938,hard_multi,14.124,0.1934
2,371,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,167.67001152038574,hard_multi,14.124,0.1934
2,372,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,201.18975639343262,hard_multi,14.124,0.1934
2,373,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,168.42174530029297,hard_multi,14.109,0.1929
2,374,0.5476232596726384,0.38531999999999994,1.0,0.0,0.0,0.0,1.0,0.0,98.467,,0.045,-0.04,0.0156,0.1602,0.0345,-0.05,-0.03,-0.0847,-0.22,25,167.24157333374023,hard_multi,14.167,0.1941
2,375,-0.6478956114426078,0.40309,1.0,0.0,0.0,0.0,1.0,0.0,98.53,,-0.0196,-0.04,0.0157,0.1552,0.0341,-0.06,-0.0328,-0.1675,-0.22,25,170.5949306488037,hard_multi,13.898,0.2551
2,376,-1.6012539139077495,0.34672000000000003,1.0,0.0,0.0,0.0,1.0,0.0,96.315,,-0.1385,-0.016,0.0142,0.1618,0.0236,-0.04,0.0022,-0.2127,-0.22,25,170.50933837890625,hard_multi,17.211,0.2179
2,377,0.4674042317809073,0.49138,1.0,0.0,0.0,0.0,1.0,0.0,92.06,,0.02,0.004,0.0114,0.1646,0.0004,-0.04,-0.0226,-0.0822,-0.22,25,168.09654235839844,hard_multi,14.868,0.2607
2,378,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,168.64895820617676,hard_multi,14.124,0.1934
2,379,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,167.88196563720703,hard_multi,24.95,0.2508
1,380,-0.5152388969246815,0.395175,1.0,0.0,0.0,1.0,0.0,0.0,98.661,,0.0445,-0.04,0.0158,0.1595,0.0349,-0.05,-0.0288,-0.084,-0.22,25,169.93427276611328,hard_multi,14.282,0.187
2,381,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,167.59514808654785,hard_multi,14.181,0.1944
2,382,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,165.15755653381348,hard_multi,14.181,0.1944
2,383,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,174.79205131530762,hard_multi,14.124,0.1934
2,384,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,167.10329055786133,hard_multi,14.124,0.1934
2,385,-1.8808578621356684,0.37547,1.0,0.0,0.0,1.0,0.0,0.0,115.114,,-0.0327,-0.04,0.0267,0.1513,0.035,-0.07,-0.0524,-0.202,-0.22,25,168.33043098449707,hard_multi,12.053,0.2071
2,386,0.49888597701977866,0.38563000000000003,1.0,0.0,0.0,0.0,1.0,0.0,98.568,,0.0447,-0.04,0.0157,0.1601,0.034,-0.05,-0.0306,-0.086,-0.22,25,168.89333724975586,hard_multi,14.114,0.193
2,387,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,165.8039093017578,hard_multi,24.95,0.2508
0,388,-6.0,,0.0,0.0,1.0,0.0,0.0,,,"{""local_actions"":{""NW"":""SWITCH"",""NE"":""PHASE_0"",""SW"":""PHASE_1"",""SE"":""PHASE_2""},""central_action"":{""queue_urgency_weight"":0.5,x:0.3},""central_action"":{""balance_penalty"":0.4}}",,,,,,,,,,0,,hard_multi,,
2,389,-1.4618784622352634,0.402565,1.0,0.0,0.0,1.0,0.0,0.0,98.461,,-0.0196,-0.04,0.0156,0.1552,0.0343,-0.06,-0.0327,-0.1671,-0.22,25,169.39115524291992,hard_multi,13.913,0.2512
2,390,-1.5683382973469113,0.34692499999999993,1.0,0.0,0.0,0.0,1.0,0.0,96.368,,-0.1385,-0.016,0.0142,0.1618,0.0253,-0.05,-0.0111,-0.2343,-0.22,25,170.04132270812988,hard_multi,15.951,0.2171
2,391,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,172.43313789367676,hard_multi,14.124,0.1934
0,392,0.22241497774917365,0.38377,0.0,0.0,0.0,0.0,1.0,0.0,98.625,,0.0442,-0.04,0.0157,0.1599,0.0339,-0.05,-0.0299,-0.0861,-0.22,25,173.96163940429688,hard_multi,14.175,0.1879
2,393,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,167.90461540222168,hard_multi,14.109,0.1929
2,394,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,172.29485511779785,hard_multi,14.109,0.1929
2,395,-0.6847635462405605,0.38292,1.0,0.0,0.0,0.0,1.0,0.0,79.095,,-0.0163,0.004,0.0027,0.1621,-0.0352,-0.06,0.18,0.0173,-0.22,25,170.6857681274414,hard_multi,34.459,0.2406
2,396,-1.5683382973469113,0.34692499999999993,1.0,0.0,0.0,0.0,1.0,0.0,96.368,,-0.1385,-0.016,0.0142,0.1618,0.0253,-0.05,-0.0111,-0.2343,-0.22,25,172.5635528564453,hard_multi,15.951,0.2171
2,397,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,169.00014877319336,hard_multi,24.95,0.2508
2,398,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,171.12469673156738,hard_multi,14.109,0.1929
2,399,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,169.92616653442383,hard_multi,14.124,0.1934
2,400,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,170.09234428405762,hard_multi,24.95,0.2508
2,401,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,168.71380805969238,hard_multi,14.109,0.1929
2,402,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,164.20602798461914,hard_multi,14.124,0.1934
2,403,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,168.52474212646484,hard_multi,14.124,0.1934
2,404,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,166.81385040283203,hard_multi,14.109,0.1929
2,405,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,183.9900016784668,hard_multi,14.124,0.1934
2,406,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,166.61953926086426,hard_multi,14.181,0.1944
2,407,-1.5905536883160944,0.34687499999999993,1.0,0.0,0.0,0.0,1.0,0.0,96.311,,-0.1385,-0.016,0.0142,0.1618,0.024,-0.04,0.0022,-0.2123,-0.22,25,166.99981689453125,hard_multi,17.207,0.218
2,408,2.5528450542645205,0.43573,1.0,0.0,0.0,0.0,1.0,0.0,97.681,,0.0586,0.004,0.0151,0.1641,0.0396,-0.03,0.0844,0.1159,-0.22,25,174.25298690795898,hard_multi,24.972,0.2515
2,409,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,167.56534576416016,hard_multi,14.109,0.1929
2,410,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,166.33081436157227,hard_multi,14.181,0.1944
2,411,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,165.3749942779541,hard_multi,14.181,0.1944
2,412,0.5352976200876255,0.40537999999999996,1.0,0.0,0.0,0.0,1.0,0.0,75.916,,-0.1184,0.02,0.0006,0.1701,0.0283,-0.03,0.18,0.0307,-0.22,25,170.26114463806152,hard_multi,38.755,0.2867
2,413,0.571375488970718,0.3852749999999999,1.0,0.0,0.0,0.0,1.0,0.0,98.417,,0.0457,-0.04,0.0156,0.1603,0.0345,-0.04,-0.0298,-0.0738,-0.22,25,167.56916046142578,hard_multi,14.187,0.1945
2,414,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,171.86260223388672,hard_multi,14.124,0.1934
2,415,0.2497480281813268,0.432105,1.0,0.0,0.0,1.0,0.0,0.0,93.533,,-0.0768,-0.02,0.0124,0.1748,0.0355,-0.03,0.0547,-0.0695,-0.22,25,169.44575309753418,hard_multi,22.163,0.3211
2,416,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,165.88449478149414,hard_multi,14.181,0.1944
2,417,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,172.38998413085938,hard_multi,14.124,0.1934
2,418,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,177.2916316986084,hard_multi,24.95,0.2508
2,419,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,170.54033279418945,hard_multi,14.109,0.1929
2,420,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,170.4995632171631,hard_multi,14.124,0.1934
2,421,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,167.48809814453125,hard_multi,14.181,0.1944
2,422,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,168.4243679046631,hard_multi,14.124,0.1934
2,423,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,171.07701301574707,hard_multi,14.124,0.1934
2,424,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,168.01142692565918,hard_multi,14.124,0.1934
2,425,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,167.6328182220459,hard_multi,14.124,0.1934
2,426,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,168.21932792663574,hard_multi,14.124,0.1934
2,427,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,169.34490203857422,hard_multi,24.95,0.2508
2,428,2.60119325285411,0.436885,1.0,0.0,0.0,0.0,1.0,0.0,97.654,,0.0595,0.004,0.0151,0.1642,0.0399,-0.03,0.0853,0.1181,-0.22,25,165.7581329345703,hard_multi,25.057,0.2519
2,429,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,167.6485538482666,hard_multi,14.124,0.1934
2,430,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,171.40626907348633,hard_multi,14.181,0.1944
2,431,0.37241497774917365,0.38377,1.0,0.0,0.0,0.0,1.0,0.0,98.625,,0.0442,-0.04,0.0157,0.1599,0.0339,-0.05,-0.0299,-0.0861,-0.22,25,164.40963745117188,hard_multi,14.175,0.1879
0,432,-6.0,,0.0,0.0,1.0,0.0,0.0,,,"{""local_actions"":{""NW"":""SWITCH"",""NE"":""PHASE_0"",""SW"":""PHASE_1"",""SE"":""PHASE_2""},""central_action"":{""queue_urgency_weights"":{""0.0"":""SWITCH"",0.2"":""PHASE_0"",0.5"":""PHASE_1"",0.8"":""PHASE_2""}}}",,,,,,,,,,0,,hard_multi,,
2,433,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,177.92057991027832,hard_multi,14.124,0.1934
2,434,-1.5905536883160944,0.34687499999999993,1.0,0.0,0.0,0.0,1.0,0.0,96.311,,-0.1385,-0.016,0.0142,0.1618,0.024,-0.04,0.0022,-0.2123,-0.22,25,167.51599311828613,hard_multi,17.207,0.218
2,435,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,168.595552444458,hard_multi,14.124,0.1934
2,436,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,166.97454452514648,hard_multi,14.181,0.1944
2,437,0.571375488970718,0.3852749999999999,1.0,0.0,0.0,0.0,1.0,0.0,98.417,,0.0457,-0.04,0.0156,0.1603,0.0345,-0.04,-0.0298,-0.0738,-0.22,25,169.33798789978027,hard_multi,14.187,0.1945
2,438,0.5352976200876255,0.40537999999999996,1.0,0.0,0.0,0.0,1.0,0.0,75.916,,-0.1184,0.02,0.0006,0.1701,0.0283,-0.03,0.18,0.0307,-0.22,25,170.4733371734619,hard_multi,38.755,0.2867
0,439,-6.0,,0.0,0.0,1.0,0.0,0.0,,,"{""local_actions"":{""NW"":""SWITCH"",""NE"":""PHASE_0"",""SW"":""PHASE_1"",""SE"":""PHASE_2""},""central_action"":{""queue_urgency_weight"":0.5,corridor_priority"":0.7}}",,,,,,,,,,0,,hard_multi,,
2,440,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,168.6568260192871,hard_multi,14.109,0.1929
2,441,0.571375488970718,0.3852749999999999,1.0,0.0,0.0,0.0,1.0,0.0,98.417,,0.0457,-0.04,0.0156,0.1603,0.0345,-0.04,-0.0298,-0.0738,-0.22,25,169.22426223754883,hard_multi,14.187,0.1945
2,442,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,169.82507705688477,hard_multi,14.109,0.1929
2,443,0.38722845063316524,0.38276,1.0,0.0,0.0,0.0,1.0,0.0,98.582,,0.0449,-0.04,0.0157,0.16,0.0343,-0.05,-0.029,-0.084,-0.22,25,168.90430450439453,hard_multi,14.262,0.1896
2,444,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,172.31464385986328,hard_multi,14.124,0.1934
2,445,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,166.27025604248047,hard_multi,14.124,0.1934
2,446,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,167.37818717956543,hard_multi,14.181,0.1944
2,447,-2.0033882342162337,0.375575,1.0,0.0,0.0,1.0,0.0,0.0,115.051,,-0.0327,-0.04,0.0267,0.1513,0.0357,-0.07,-0.0513,-0.2003,-0.22,25,165.45844078063965,hard_multi,12.153,0.2052
2,448,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,177.0937442779541,hard_multi,14.181,0.1944
2,449,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,173.0186939239502,hard_multi,14.124,0.1934
